iter	MAE
3256	105.9106741
3257	105.9045421
3258	105.8921782
3259	105.8503141
3260	105.7953932
3261	105.7924907
3262	105.7623472
3263	105.7353514
3264	105.7241584
3265	105.7220017
3266	105.7122354
3267	105.6808547
3268	105.6699122
3269	105.6686906
3270	105.6274435
3271	105.6083996
3272	105.6045479
3273	105.594935
3274	105.5456431
3275	105.5345826
3276	105.5041674
3277	105.480382
3278	105.476947
3279	105.4663038
3280	105.4310702
3281	105.418628
3282	105.4131838
3283	105.4010734
3284	105.3952541
3285	105.3898043
3286	105.3863524
3287	105.3729489
3288	105.3697273
3289	105.3628694
3290	105.3499525
3291	105.3325307
3292	105.3000082
3293	105.2900413
3294	105.2844021
3295	105.2448057
3296	105.2427336
3297	105.2388826
3298	105.2289355
3299	105.2181896
3300	105.2154643
3301	105.1887888
3302	105.1775725
3303	105.1756215
3304	105.1658177
3305	105.1654182
3306	105.1646529
3307	105.1547284
3308	105.1480401
3309	105.1387601
3310	105.1262575
3311	105.1254374
3312	105.1169387
3313	105.0974939
3314	105.0926236
3315	105.0903119
3316	105.0843347
3317	105.0764886
3318	105.0659907
3319	105.0564832
3320	105.0495813
3321	105.0380555
3322	105.0335898
3323	105.0152943
3324	104.9951135
3325	104.9874541
3326	104.9864801
3327	104.9849114
3328	104.9840626
3329	104.9442959
3330	104.9424872
3331	104.9319928
3332	104.9281133
3333	104.9017492
3334	104.8829573
3335	104.8818211
3336	104.877336
3337	104.8516663
3338	104.8461562
3339	104.841556
3340	104.8346546
3341	104.8307668
3342	104.8287307
3343	104.8054595
3344	104.8009064
3345	104.7938596
3346	104.792797
3347	104.7897908
3348	104.7843405
3349	104.7814312
3350	104.7795769
3351	104.7554384
3352	104.7412983
3353	104.7369744
3354	104.7286116
3355	104.7254452
3356	104.6961553
3357	104.690163
3358	104.6892711
3359	104.6772607
3360	104.6250692
3361	104.6113559
3362	104.5994929
3363	104.5976202
3364	104.5800125
3365	104.5795917
3366	104.5556934
3367	104.5485225
3368	104.539642
3369	104.5260549
3370	104.4991611
3371	104.4966292
3372	104.4895793
3373	104.4820895
3374	104.4504136
3375	104.4488107
3376	104.4438011
3377	104.4201045
3378	104.4119087
3379	104.4054396
3380	104.38241
3381	104.3689435
3382	104.364039
3383	104.3509636
3384	104.3443136
3385	104.3408543
3386	104.3198945
3387	104.3176603
3388	104.3136706
3389	104.3032647
3390	104.1995781
3391	104.1873445
3392	104.134558
3393	104.1319081
3394	104.1185934
3395	104.0513835
3396	104.0338716
3397	104.0151421
3398	103.9850026
3399	103.956159
3400	103.9199608
3401	103.91614
3402	103.911544
3403	103.9032369
3404	103.8957599
3405	103.8821895
3406	103.867483
3407	103.8512563
3408	103.8202003
3409	103.8190419
3410	103.8056482
3411	103.782698
3412	103.7815893
3413	103.7697952
3414	103.7552117
3415	103.752685
3416	103.7067982
3417	103.6988654
3418	103.6857632
3419	103.6503917
3420	103.6097832
3421	103.5806432
3422	103.5734646
3423	103.5610412
3424	103.549559
3425	103.5446549
3426	103.5401132
3427	103.4915595
3428	103.4860875
3429	103.4791054
3430	103.4701801
3431	103.466121
3432	103.4526325
3433	103.4341483
3434	103.4337585
3435	103.4233255
3436	103.4124225
3437	103.3838841
3438	103.3745437
3439	103.3568375
3440	103.3509942
3441	103.336539
3442	103.3193769
3443	103.3114761
3444	103.3058591
3445	103.291302
3446	103.2878652
3447	103.281953
3448	103.2813661
3449	103.2791561
3450	103.2238121
3451	103.2174734
